,Himmelblau_solution_0,Himmelblau_solution_1,Himmelblau_solution_2,Himmelblau_solution_3,Himmelblau_solution_4,Himmelblau_solution_5,Himmelblau_solution_6,Himmelblau_solution_7,Himmelblau_solution_8,Himmelblau_solution_9,Himmelblau_solution_10,Himmelblau_solution_11,Himmelblau_solution_12,Himmelblau_solution_13,Himmelblau_solution_14,Himmelblau_solution_15,Himmelblau_solution_16,Himmelblau_solution_17,Himmelblau_solution_18,Himmelblau_solution_19,Himmelblau_solution_20,Himmelblau_solution_21,Himmelblau_solution_22,Himmelblau_solution_23,Himmelblau_solution_24,Himmelblau_solution_25,Himmelblau_solution_26,Himmelblau_solution_27,Himmelblau_solution_28,Himmelblau_solution_29
372,-30521.974206413193,-30379.880098985523,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30615.619378978896,-30612.164666157783,-30562.08761021027,-30658.151491658427,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30337.25921941855,-30575.715203259577,-30605.573350449027,-30505.902591570608,-30527.657290808827,-30443.34512429628,-30046.61815439137,-30485.30804120819,-30506.982585186444,-30644.89103335928,-30285.23362584586,-30544.06123146982,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
373,-30521.974206413193,-30379.880098985523,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30615.619378978896,-30612.164666157783,-30562.08761021027,-30658.151491658427,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30337.25921941855,-30575.715203259577,-30605.573350449027,-30505.902591570608,-30527.657290808827,-30443.34512429628,-30049.657352711693,-30485.30804120819,-30506.982585186444,-30644.89103335928,-30285.23362584586,-30544.06123146982,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
374,-30521.974206413193,-30379.880098985523,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30615.619378978896,-30612.164666157783,-30562.08761021027,-30658.151491658427,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30337.25921941855,-30575.715203259577,-30605.573350449027,-30505.902591570608,-30527.657290808827,-30443.34512429628,-30049.657352711693,-30485.30804120819,-30506.982585186444,-30644.89103335928,-30285.23362584586,-30544.06123146982,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
375,-30521.974206413193,-30379.880098985523,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30615.619378978896,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30337.25921941855,-30575.715203259577,-30605.573350449027,-30505.902591570608,-30527.657290808827,-30443.34512429628,-30049.657352711693,-30485.30804120819,-30506.982585186444,-30644.89103335928,-30285.23362584586,-30544.06123146982,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
376,-30521.974206413193,-30379.880098985523,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30615.619378978896,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30605.573350449027,-30505.902591570608,-30527.657290808827,-30451.93471331229,-30049.657352711693,-30485.30804120819,-30512.345787620674,-30644.89103335928,-30285.23362584586,-30544.06123146982,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
377,-30521.974206413193,-30379.880098985523,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30615.619378978896,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30605.573350449027,-30506.690846141475,-30527.657290808827,-30454.184407342313,-30049.657352711693,-30485.30804120819,-30512.345787620674,-30644.89103335928,-30293.49233789685,-30546.443137491715,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
378,-30521.974206413193,-30379.880098985523,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30615.619378978896,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30605.573350449027,-30506.690846141475,-30527.657290808827,-30454.184407342313,-30049.657352711693,-30485.30804120819,-30512.345787620674,-30644.89103335928,-30293.49233789685,-30546.443137491715,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
379,-30521.974206413193,-30381.924352269154,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30615.619378978896,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30513.231398285898,-30527.657290808827,-30454.87071590242,-30049.657352711693,-30485.30804120819,-30512.345787620674,-30644.89103335928,-30293.49233789685,-30546.443137491715,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
380,-30521.974206413193,-30381.924352269154,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30615.619378978896,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30513.231398285898,-30527.657290808827,-30454.87071590242,-30049.657352711693,-30485.30804120819,-30513.431580290573,-30644.89103335928,-30293.49233789685,-30546.443137491715,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
381,-30521.974206413193,-30382.37975964414,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30615.619378978896,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30513.231398285898,-30527.657290808827,-30454.87071590242,-30049.657352711693,-30485.30804120819,-30513.431580290573,-30644.89103335928,-30296.19459865075,-30546.443137491715,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
382,-30521.974206413193,-30382.37975964414,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30615.619378978896,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30513.231398285898,-30527.657290808827,-30454.87071590242,-30049.657352711693,-30485.30804120819,-30513.431580290573,-30644.89103335928,-30296.19459865075,-30546.443137491715,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
383,-30521.974206413193,-30382.37975964414,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30617.59998501509,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30513.231398285898,-30527.657290808827,-30454.87071590242,-30049.657352711693,-30485.30804120819,-30513.431580290573,-30644.89103335928,-30296.19459865075,-30546.443137491715,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
384,-30521.974206413193,-30382.37975964414,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30617.59998501509,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30513.231398285898,-30527.657290808827,-30454.87071590242,-30049.657352711693,-30485.30804120819,-30513.431580290573,-30644.89103335928,-30296.19459865075,-30546.443137491715,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
385,-30521.974206413193,-30382.37975964414,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30617.59998501509,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30513.231398285898,-30527.657290808827,-30457.695689375,-30050.67607315978,-30485.30804120819,-30513.431580290573,-30644.89103335928,-30296.19459865075,-30546.475197494074,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
386,-30521.974206413193,-30382.37975964414,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30617.59998501509,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30513.231398285898,-30527.657290808827,-30457.695689375,-30052.439510742402,-30485.30804120819,-30513.431580290573,-30644.89103335928,-30303.138443919506,-30546.475197494074,-30340.746170493847,-30561.115892817266,-30648.793843613275,-30589.684754480695
387,-30521.974206413193,-30382.37975964414,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30617.59998501509,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30513.231398285898,-30527.657290808827,-30457.695689375,-30052.439510742402,-30485.30804120819,-30513.431580290573,-30644.89103335928,-30303.138443919506,-30550.617584855,-30345.76777233285,-30561.115892817266,-30648.793843613275,-30589.684754480695
388,-30521.974206413193,-30382.37975964414,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30617.59998501509,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30513.231398285898,-30527.657290808827,-30465.222280231923,-30052.439510742402,-30485.530774281746,-30513.431580290573,-30644.89103335928,-30303.138443919506,-30553.662464735688,-30345.76777233285,-30561.115892817266,-30648.793843613275,-30589.684754480695
389,-30521.974206413193,-30382.766989965196,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30617.59998501509,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30513.231398285898,-30527.657290808827,-30465.222280231923,-30052.439510742402,-30485.530774281746,-30513.431580290573,-30644.89103335928,-30303.138443919506,-30553.662464735688,-30345.76777233285,-30561.115892817266,-30648.793843613275,-30589.684754480695
390,-30521.974206413193,-30382.766989965196,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30617.59998501509,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30519.033851135064,-30527.657290808827,-30465.222280231923,-30052.439510742402,-30485.530774281746,-30513.431580290573,-30644.89103335928,-30303.138443919506,-30553.662464735688,-30345.76777233285,-30561.115892817266,-30648.793843613275,-30589.684754480695
391,-30521.974206413193,-30382.766989965196,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30519.033851135064,-30529.639156240264,-30467.187237088598,-30052.439510742402,-30485.530774281746,-30513.431580290573,-30644.89103335928,-30303.138443919506,-30553.662464735688,-30345.76777233285,-30561.115892817266,-30648.793843613275,-30589.684754480695
392,-30521.974206413193,-30382.766989965196,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30613.452163506423,-30522.846118142792,-30529.639156240264,-30467.187237088598,-30052.439510742402,-30485.530774281746,-30513.431580290573,-30644.89103335928,-30303.138443919506,-30553.662464735688,-30345.76777233285,-30561.115892817266,-30648.793843613275,-30589.684754480695
393,-30521.974206413193,-30382.766989965196,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.69308827527,-30522.846118142792,-30529.639156240264,-30470.706545154055,-30052.439510742402,-30485.530774281746,-30513.431580290573,-30644.89103335928,-30303.138443919506,-30553.662464735688,-30345.76777233285,-30561.115892817266,-30648.793843613275,-30589.684754480695
394,-30521.974206413193,-30382.766989965196,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.69308827527,-30522.846118142792,-30529.639156240264,-30470.706545154055,-30052.439510742402,-30489.17576248522,-30517.496969682135,-30644.89103335928,-30303.138443919506,-30553.662464735688,-30345.76777233285,-30561.115892817266,-30648.793843613275,-30589.684754480695
395,-30521.974206413193,-30382.766989965196,-30410.40015198599,-30299.749677337404,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.69308827527,-30522.846118142792,-30529.639156240264,-30474.788778469487,-30052.439510742402,-30489.17576248522,-30517.496969682135,-30644.89103335928,-30303.138443919506,-30553.662464735688,-30348.649509246825,-30561.115892817266,-30648.793843613275,-30589.684754480695
396,-30521.974206413193,-30382.766989965196,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.69308827527,-30522.846118142792,-30529.639156240264,-30474.788778469487,-30054.452554244646,-30489.17576248522,-30517.496969682135,-30647.510906535063,-30303.138443919506,-30553.662464735688,-30348.649509246825,-30561.115892817266,-30648.793843613275,-30590.72767025977
397,-30522.40437727241,-30382.766989965196,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.69308827527,-30528.34225050948,-30529.639156240264,-30474.788778469487,-30054.452554244646,-30489.17576248522,-30517.496969682135,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30348.649509246825,-30561.115892817266,-30648.793843613275,-30590.72767025977
398,-30522.40437727241,-30382.766989965196,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.69308827527,-30528.34225050948,-30529.639156240264,-30474.788778469487,-30054.452554244646,-30489.17576248522,-30517.496969682135,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30348.649509246825,-30561.115892817266,-30648.793843613275,-30590.72767025977
399,-30522.40437727241,-30382.766989965196,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.69308827527,-30528.34225050948,-30529.639156240264,-30474.788778469487,-30054.452554244646,-30489.17576248522,-30517.496969682135,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30348.649509246825,-30561.115892817266,-30648.793843613275,-30590.72767025977
400,-30522.40437727241,-30382.766989965196,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.69308827527,-30528.34225050948,-30529.639156240264,-30474.788778469487,-30054.452554244646,-30489.17576248522,-30517.496969682135,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30348.649509246825,-30561.115892817266,-30648.793843613275,-30590.72767025977
401,-30522.40437727241,-30383.816778033288,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.69308827527,-30528.34225050948,-30529.639156240264,-30474.788778469487,-30054.452554244646,-30489.17576248522,-30517.496969682135,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30348.649509246825,-30561.115892817266,-30648.793843613275,-30590.72767025977
402,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.983454536778,-30528.34225050948,-30529.639156240264,-30476.272817274577,-30054.452554244646,-30491.369483260074,-30517.496969682135,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30348.649509246825,-30561.115892817266,-30648.793843613275,-30590.72767025977
403,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.983454536778,-30528.34225050948,-30529.639156240264,-30476.272817274577,-30054.835144755645,-30491.369483260074,-30517.496969682135,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30348.649509246825,-30561.115892817266,-30648.793843613275,-30590.72767025977
404,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.983454536778,-30528.34225050948,-30529.639156240264,-30476.272817274577,-30054.835144755645,-30491.369483260074,-30517.496969682135,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30348.649509246825,-30561.115892817266,-30648.793843613275,-30590.72767025977
405,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.983454536778,-30528.34225050948,-30529.639156240264,-30476.272817274577,-30054.835144755645,-30491.369483260074,-30517.496969682135,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30348.649509246825,-30561.115892817266,-30648.793843613275,-30590.72767025977
406,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30449.424532626042,-30338.559761927063,-30575.715203259577,-30614.983454536778,-30528.34225050948,-30529.639156240264,-30476.272817274577,-30054.835144755645,-30491.369483260074,-30518.879156364863,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30348.649509246825,-30561.115892817266,-30648.793843613275,-30590.72767025977
407,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30614.983454536778,-30528.34225050948,-30529.639156240264,-30481.389758511876,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30590.72767025977
408,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30614.983454536778,-30528.34225050948,-30529.639156240264,-30481.389758511876,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30592.11163677333
409,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30615.07984917426,-30528.34225050948,-30529.639156240264,-30488.810732774888,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30592.11163677333
410,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30619.45537639455,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30615.07984917426,-30528.34225050948,-30529.639156240264,-30488.810732774888,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30303.435534769793,-30553.662464735688,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30592.11163677333
411,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30624.664867420717,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30615.07984917426,-30528.34225050948,-30529.639156240264,-30489.79944857094,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30303.435534769793,-30556.750102329308,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30601.966377376975
412,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30624.664867420717,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30615.07984917426,-30528.34225050948,-30529.639156240264,-30489.79944857094,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30303.435534769793,-30556.750102329308,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30601.966377376975
413,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30624.664867420717,-30612.164666157783,-30562.08761021027,-30658.470714269126,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30615.07984917426,-30528.34225050948,-30529.639156240264,-30489.79944857094,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30303.435534769793,-30556.750102329308,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30601.966377376975
414,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30653.69581690582,-30624.664867420717,-30612.164666157783,-30562.08761021027,-30660.52403981876,-30504.729117539155,-30660.05829250228,-30645.862345629524,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30615.07984917426,-30528.34225050948,-30529.639156240264,-30489.79944857094,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30303.435534769793,-30556.750102329308,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30601.966377376975
415,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30656.95628495604,-30626.33092510925,-30612.164666157783,-30562.08761021027,-30660.52403981876,-30504.729117539155,-30660.856016676422,-30645.862345629524,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30615.07984917426,-30528.34225050948,-30529.639156240264,-30493.0874560388,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30304.858976778734,-30556.750102329308,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30601.966377376975
416,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30656.95628495604,-30626.33092510925,-30612.164666157783,-30562.08761021027,-30660.52403981876,-30504.729117539155,-30660.856016676422,-30648.051881225998,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30615.07984917426,-30528.34225050948,-30529.639156240264,-30493.0874560388,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30304.858976778734,-30556.750102329308,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30601.966377376975
417,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30656.95628495604,-30626.33092510925,-30612.164666157783,-30562.08761021027,-30660.52403981876,-30504.729117539155,-30660.856016676422,-30648.051881225998,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30615.07984917426,-30528.34225050948,-30529.639156240264,-30493.0874560388,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30304.858976778734,-30556.750102329308,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30601.966377376975
418,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30656.95628495604,-30626.33092510925,-30612.164666157783,-30562.08761021027,-30660.52403981876,-30504.729117539155,-30662.91180623126,-30648.051881225998,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30617.860498709982,-30528.34225050948,-30529.639156240264,-30493.0874560388,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30304.858976778734,-30556.750102329308,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30601.966377376975
419,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30656.95628495604,-30626.33092510925,-30612.164666157783,-30565.107279728174,-30660.52403981876,-30504.729117539155,-30662.91180623126,-30648.051881225998,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30617.860498709982,-30528.38658635231,-30529.639156240264,-30493.0874560388,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30304.858976778734,-30556.750102329308,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30601.966377376975
420,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30300.67126613865,-30656.95628495604,-30626.33092510925,-30612.164666157783,-30565.107279728174,-30660.52403981876,-30504.729117539155,-30662.91180623126,-30648.051881225998,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30617.860498709982,-30528.38658635231,-30529.639156240264,-30493.0874560388,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30304.858976778734,-30556.750102329308,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30601.966377376975
421,-30530.36387975201,-30384.48941944202,-30410.40015198599,-30306.563161647347,-30656.95628495604,-30626.33092510925,-30612.164666157783,-30565.107279728174,-30660.52403981876,-30504.729117539155,-30662.91180623126,-30648.051881225998,-30665.188961739528,-30450.01823421371,-30338.559761927063,-30575.715203259577,-30617.860498709982,-30528.38658635231,-30529.639156240264,-30493.0874560388,-30054.835144755645,-30494.447447376173,-30522.332739318008,-30647.510906535063,-30304.858976778734,-30556.750102329308,-30349.472050577984,-30561.115892817266,-30648.793843613275,-30601.966377376975
