,eso_F18_0,de_F18_0,ga_F18_0,pso_F18_0,eso_F18_1,de_F18_1,ga_F18_1,pso_F18_1,eso_F18_2,de_F18_2,ga_F18_2,pso_F18_2,eso_F18_3,de_F18_3,ga_F18_3,pso_F18_3,eso_F18_4,de_F18_4,ga_F18_4,pso_F18_4,eso_F19_0,de_F19_0,ga_F19_0,pso_F19_0,eso_F19_1,de_F19_1,ga_F19_1,pso_F19_1,eso_F19_2,de_F19_2,ga_F19_2,pso_F19_2,eso_F19_3,de_F19_3,ga_F19_3,pso_F19_3,eso_F19_4,de_F19_4,ga_F19_4,pso_F19_4
40,6120906.74501726,36989685.21493161,118130186.33201179,4236172.174901648,637806.5339487384,42545209.933688134,79727901.4975404,25101363.43536023,11130260.76699351,16066054.926923413,3596674.677376044,9368810.469746679,11065135.9706988,6351673.13598758,78276471.9697285,17248409.008578762,3031154.10170421,20896391.911491662,14872884.211648146,10179377.260323688,91788505.94674014,1307445982.3814409,11054971284.353296,613384243.4164832,74094150.66001706,560259317.4831218,1928524976.0744038,17896392208.786407,93878404.05320159,471046835.2890948,85460202.7990367,538232613.4789052,23312933.724915307,820196700.2349532,169077922.5153876,1515301613.1519675,91512753.9377363,1332635120.9503465,438273836.0075101,2774958109.73214
41,6120906.74501726,36608983.004936896,118126201.34004591,4236172.174901648,637806.5339487384,24021800.341334842,78909939.2800047,24030422.583870873,11130260.76699351,16066054.926923413,3553614.295680884,9368810.469746679,11065135.9706988,6351673.13598758,78276471.38793327,17059400.84045956,3031154.10170421,20896391.911491662,14871890.084409928,8147505.668582877,91788505.94674014,1296916112.9494343,6296333251.41566,608142402.1865665,73295452.23885553,496389316.1660215,1928084090.821953,17893410819.683647,93816269.5184573,471046835.2890948,84356624.78516778,503209485.6128804,23312933.724915307,820196700.2349532,169077877.1014736,1500371020.2702193,91512753.9377363,1096605756.223003,437923112.30268544,2687797921.778782
42,6120906.74501726,36608983.004936896,111895750.14122482,4232463.0357713,637806.5339487384,24021800.341334842,78909965.47819427,22653853.63163927,9121256.13973212,16066054.926923413,3580038.306691149,9279570.845508188,11065135.9706988,6351673.13598758,72676756.70392033,17059400.84045956,3031154.10170421,20896391.911491662,14871897.97974922,7204441.34568328,91788505.94674014,681423982.1953822,6295631341.236796,607085715.4829787,73295452.23885553,496389316.1660215,1927332945.7795966,17893410819.683647,93816269.5184573,471046835.2890948,84356624.76995656,474119475.4093042,23312933.724915307,820196700.2349532,169077877.1014736,1493551041.9963224,91512753.9377363,1096605756.223003,437667481.74285954,2687797921.778782
43,6120906.74501726,36608983.004936896,111895748.93039,4126164.251333272,627496.449199942,24021800.341334842,78909940.93305385,22653853.63163927,9121256.13973212,16066054.926923413,3580038.306685621,9080730.503759507,11065135.9706988,6351673.13598758,72681457.26416063,17014683.033455584,3031154.10170421,20896391.911491662,14869605.83383671,6536654.571066641,91788505.94674014,681423982.1953822,6295010949.51738,588820261.1078397,73295452.23885553,496389316.1660215,1626030159.6939678,17891808499.688984,93816269.5184573,471046834.6623542,72036858.81482369,423414943.3541787,23312933.724915307,820196700.2349532,169015827.84385973,1470586044.7785857,91512753.9377363,1096605756.223003,433763233.1260928,2671204839.1513867
44,6120906.74501726,36608983.004936896,108197839.12624069,4126164.251333272,627496.449199942,22595053.85584139,78372453.11950529,21323966.357389107,9121256.13973212,16066054.926923413,3538153.517767381,8980586.743992176,10376764.153589392,6351673.13598758,72588390.39974245,16992101.922344383,3031154.10170421,20896391.911491662,14862284.957076943,5804666.435432877,91788505.94674014,681423982.1953822,6293533626.421564,580356736.4511496,73295452.23885553,446382708.25485784,1916438443.4265575,17891383602.830166,93816269.5184573,471046834.6623542,69836838.14103065,374742468.13788724,23312933.724915307,820196700.2349532,169015859.9033753,1447072097.75554,91512753.9377363,1069209841.358647,427339686.6458459,2608094748.835594
45,6120906.74501726,19766998.224147428,108197794.70549864,4126164.251333272,627496.449199942,22595053.85584139,78372453.11950521,19397543.61918827,9121256.13973212,16066054.926923413,3495491.698176786,8773478.281523397,9785292.330906698,6351673.13598758,72341693.75853783,16992101.922344383,3031154.10170421,20896391.911491662,14862284.957072055,4617337.334338473,91788505.94674014,334150149.7892713,5620740494.482037,568836868.8249832,70534298.96492179,446382708.25485784,1916438443.42824,17891365667.470955,93816269.5184573,471046834.6623542,63958483.86843757,338994489.62154704,23312933.724915307,820196700.2349532,165821877.31423053,1426622428.0557644,91512753.9377363,1069209841.358647,427080485.660896,2554914493.6347985
46,6120906.74501726,19766998.224147428,105600299.10384347,4125818.1508600446,627496.449199942,22595028.525693927,78372432.45942017,18633544.279004823,5071055.991343825,16066054.926923413,3216789.800516765,8345710.7252302505,9103301.406225327,6351673.13598758,72341261.71646881,16992101.922344383,3031154.10170421,20896391.911491662,14847410.103185264,3808673.099344433,91788505.94674014,334150149.7892713,5501610517.073129,547797279.8924987,70534298.96492179,446382708.25485784,1787879543.8661854,17889667526.296524,87651377.13046625,471046834.6623542,62642161.35390179,309405828.1664095,23312933.724915307,820196700.2349532,153326255.26875582,1405013487.2467256,91512753.9377363,1069209841.358647,427079874.4284629,2514453630.9673705
47,6120906.74501726,19766998.224147428,106250934.76584727,4069590.2473805775,627496.449199942,22595028.525693927,72067245.03378521,17764012.80788707,5071055.991343825,16066054.926923413,3222560.6805026205,8056194.1218638765,9103301.406225327,6351673.13598758,72340786.43212233,16992101.922344383,2417023.2620736877,20896391.911491662,14848562.307340654,3471266.5725668357,91788505.94674014,334150149.7892713,5501610517.073129,533349485.46691996,70534298.96492179,446382708.25485784,1776625391.9537017,17889667526.296524,87651377.13046625,465370264.2731173,62642161.35390179,271815240.37488264,23312933.724915307,820196700.2349532,151324704.25628537,1383854851.6276987,91512753.9377363,1069209841.358647,427080234.6048928,2467138715.4936357
48,6120906.74501726,19766998.224147428,105604094.66056983,4051518.6744472766,615702.1572579485,22595028.525693927,72067242.90433502,17423588.9127204,5071055.991343825,16066054.926923413,3216885.6287727924,7858308.8254279345,9103301.406225327,6351673.13598758,72341117.34717016,16991386.125505514,2417023.2620736877,20896242.07398721,14848549.443057485,3109427.3295767787,91788505.94674014,334150149.7892713,1587982272.4615545,513537341.71933377,70534298.96492179,422458456.7332117,1775784566.5058217,17889667526.296524,87146551.37347862,465370264.2731173,62477214.002890155,249401372.45864335,23312933.724915307,820196700.2349532,151324704.25628537,1373546378.3302915,91512753.9377363,1069209841.358647,413927432.8258549,2430902504.2506366
49,6120906.74501726,19766998.224147428,105313034.15173393,4045445.012792688,615702.1572579485,22595028.525693927,67937812.34398468,15914944.899669543,5071055.991343825,16066054.926923413,3165693.5792716583,7636493.534721204,9103301.406225327,6351668.519719915,72338862.36537163,16984930.058662623,2417023.2620736877,20896242.07398721,14743631.4369154,2848377.527609663,78742776.72492214,334150149.7892713,1582874290.5894463,501116473.90552306,70534298.96492179,422458456.7332117,1773963623.5884867,17889325537.678047,87146551.37347862,465370264.2731173,61665286.76852186,234749387.3215587,23312933.724915307,820196700.2349532,150344822.08630416,1349409544.9835007,91512753.9377363,785517285.5399579,412345702.0671789,2402756446.869918
50,6120906.74501726,19766998.224147428,77332351.32912658,4000547.3478603396,615702.1572579485,22595028.525693927,61617147.39101256,14863343.39297727,5071055.991343825,16066054.926923413,3164345.7972583594,7422924.539817685,8126398.12315148,6351668.519719915,72336439.14948563,16975831.805512853,2417023.2620736877,20896242.07398721,14743616.42052026,2539866.6096946,78742776.72492214,334150149.7892713,1325584010.116999,482416242.24481755,70534298.96492179,128975684.87796177,1773434104.9785876,17888366754.899982,87146551.37347862,465370264.2731173,61316279.9842664,217882463.72140166,23312933.724915307,820196700.2349532,138366575.81690204,1332156927.918257,91512753.9377363,785517285.5399579,383842326.85740304,2354753061.1358094
51,6120906.74501726,19766998.224147428,77332351.38777198,4000547.3478603396,615702.1572579485,22595028.525693927,57130514.72904263,14588999.214034881,5071055.991343825,16066054.926923413,3163906.166912153,6951556.888542592,3767233.6126041627,6351668.519719915,69121024.36729188,16975831.805512853,2417023.2620736877,20896242.07398721,14738614.347780582,2343545.9661598494,78742776.72492214,334150149.7892713,1325581793.9739666,450598656.95428354,70534298.96492179,128975684.87796177,1670872644.1648076,17888366754.899982,87146551.37347862,465370264.2731173,60252114.735500775,197652661.82442376,23312933.724915307,820196700.2349532,126622701.35308652,1312318878.9910884,91512753.9377363,785517285.5399579,383841567.07449305,2311392510.487256
52,6120906.74501726,19766998.224147428,77325124.42254272,3987567.1784600606,615702.1572579485,22595028.525693927,57130514.02042763,13492893.121925311,5071055.991343825,16066054.926923413,3117443.8781804955,6680241.47829004,3767233.6126041627,6351668.519719915,69120986.59155598,16963562.252337545,2417023.2620736877,20896242.07398721,14739127.428736283,2211506.252628913,78742776.72492214,334150149.7892713,1325560551.7417119,431500768.02342933,70534298.96492179,128975684.87796177,1663293395.942955,17888366754.899982,82407903.84500638,465370264.2731173,60243304.68801187,187189635.25498992,23312933.724915307,820196700.2349532,126622578.34931055,1285214727.3761878,91512753.9377363,785517285.5399579,381966133.5434125,2271284010.6376777
53,6052838.957642719,18609430.025696844,77325014.26617132,3879367.8229773804,615702.1572579485,22595028.525693927,56674931.925424725,12743096.357881136,4198960.3572388785,16066054.926923413,3115457.8376508523,6680241.47829004,3767233.6126041627,6351668.519719915,69121202.36945207,16957084.420776885,2417023.2620736877,18825956.03665413,14737938.8081017,2211506.252628913,78742776.72492214,334150149.7892713,1325151001.5318818,411787557.7711466,70534298.96492179,128975684.87796177,1663289802.978424,17888250855.285606,76942012.17924154,465370264.2731173,60243294.53681309,169181338.89364964,23312933.724915307,820196700.2349532,126622578.2032127,1266185166.4995596,91512753.9377363,785517285.5399579,381821743.989923,2247202874.242034
54,6052838.957642719,18609430.025696844,66635038.30615571,3876699.8611656977,615702.1572579485,22595028.525693927,56674931.40647148,11838438.614892384,4198960.3572388785,16066054.926923413,3115457.508904091,6508794.170452486,3767233.6126041627,6351668.519719915,68997391.43141943,16949217.261533745,2417023.2620736877,15911361.977599189,14737938.426862907,2154224.413544705,78742776.72492214,334150149.7892713,1127596735.8744519,389098243.1062071,70534298.96492179,128975684.87796177,1623597871.9601016,17888229123.83922,76942012.17924154,465370264.2731173,59536632.48545373,158083600.3145702,23312933.724915307,820196700.2349532,114831294.02176636,1250263317.8129478,91512753.9377363,785517285.5399579,381821728.45805013,2210196038.354889
55,6052838.957642719,18609430.025696844,65629435.36944443,3791542.145675603,615702.1572579485,22595028.525693927,56336285.277160175,11168842.989843078,4198960.3572388785,16066054.926923413,3115235.0946927657,6259487.444498131,3767233.6126041627,6351668.519719915,68997390.8118078,16942557.379149728,2417023.2620736877,15911361.977599189,14737791.001777846,2143201.5062315324,78742776.72492214,334150149.7892713,1085231861.9304645,367125492.9181435,70534298.96492179,128975684.87796177,1468589109.9299345,17887952739.404396,76942012.17924154,465370264.2731173,55352838.11062718,150503792.55482492,23312933.724915307,820196700.2349532,114831234.17498897,1227838083.9655511,91512753.9377363,636401672.1664568,381821727.59808946,2172969070.76337
56,6052838.957642719,18609430.025696844,59621623.6159359,3549824.033920631,615702.1572579485,22595028.525693927,56336285.27844899,10325499.549121937,3739370.9917724994,16066054.926923413,3111184.0670827143,6073520.65649984,3622320.302552256,6351668.519719915,68004819.50526372,16942557.379149728,2347335.1499974295,15911361.977599189,14737761.600738147,2143201.5062315324,78742776.72492214,334150149.7892713,1085231861.8414133,348610206.85305274,70534298.96492179,118419488.62688792,1463646105.0660539,17887952739.404396,76942012.17924154,465370264.2731173,48788890.8145595,140876904.27208817,23312933.724915307,820196700.2349532,114812932.47791344,1208741599.1431484,78661315.59030475,636401672.1664568,381703006.3036905,2145038535.2522142
57,6052838.957642719,18609430.025696844,63623096.837645784,3353887.51774099,615702.1572579485,22595028.525693927,56336285.272333704,9184338.36479067,3739370.9917724994,16066054.926923413,3113867.755580499,5891808.755635187,3622320.302552256,6351668.519719915,68004151.91144599,16942557.379149728,2347335.1499974295,15911361.977599189,14737761.373136966,2143201.5062315324,78742776.72492214,334150149.7892713,886608466.5893128,326007187.0984181,70534298.96492179,118419488.62688792,1054951047.2423685,17887952739.404396,76942012.17924154,465370264.2731173,55345283.128333,132388503.4133037,23312933.724915307,818606882.2291946,113143463.35298043,1186859932.2569036,78661315.59030475,636401672.1664568,168331184.86814246,2114763157.777579
58,6052838.957642719,18609430.025696844,61435185.432159044,3235650.559174191,615702.1572579485,22595028.525693927,55981611.17083019,8262017.459927575,3739370.9917724994,16066054.926923413,3112345.6585993893,5752633.579355771,3622320.302552256,6351668.519719915,67822643.23938993,16942152.285639554,2347335.1499974295,15911361.977599189,14737725.475824121,2143201.5062315324,78742776.72492214,334150149.7892713,804609644.1755635,306070243.1770882,70534298.96492179,118419488.62688792,1045272564.941321,17887673147.423874,76942012.17924154,465370264.2731173,55344011.132954046,121392698.51454191,23312933.724915307,818606882.2291946,113098751.60344952,1160766041.0770316,78661315.59030475,636401672.1664568,163210330.0760494,2074058690.3605225
59,6052838.957642719,18609430.025696844,61375836.81573521,3165678.4074584343,615702.1572579485,22595028.525693927,55670232.91077716,7749933.968768201,3739370.9917724994,16066054.926923413,3106536.0457365005,5645258.819595833,3622320.302552256,6351668.519719915,67820968.99786542,16938848.59545477,2347335.1499974295,15911361.977599189,14737372.485934708,2133810.9819852435,78742776.72492214,334150149.7892713,804413002.516429,287958671.65920925,67821105.64191893,118419488.62688792,1044319758.0940478,17887673147.423874,76942012.17924154,465370264.2731173,51351821.89383386,114046697.10644579,23312933.724915307,818534309.7833126,108693487.24817719,1139373003.0351899,78661315.59030475,636401672.1664568,163044265.4874481,2058789036.4974084
60,6052838.957642719,18609430.025696844,61375804.628956296,3125454.895828551,615702.1572579485,22595028.525693927,55670234.40730816,6802278.61279515,3739370.9917724994,16066054.926923413,3082473.292909467,5210287.822527353,3622320.302552256,6351668.519719915,67760700.81655647,16933866.300814584,2347335.1499974295,15911361.977599189,14717204.40165042,2129329.5533863893,78742776.72492214,334150149.7892713,784287065.7146988,270960567.237729,67821105.64191893,118419488.62688792,1044318722.5278517,17887673147.423874,76942012.17924154,465370264.2731173,48223907.36737341,102956982.96672004,23312933.724915307,818534309.7833126,106502956.78838855,1121920224.0394766,78661315.59030475,636401672.1664568,161970758.58910823,2032987071.6962838
